"id","date","day","favorites","retweets","title","url","author","score"
"556213075850706946",2015-01-16,"Friday",27,15,"K-means clustering is not a free lunch","http://t.co/sjNP8IPNbD","David Robinson",57
"556231963841810433",2015-01-16,"Friday",1,2,"An Update On EAA and a Volatility Strategy","http://t.co/yOL5RFBZDN","Ilya Kipnis",5
"555960193360482305",2015-01-16,"Friday",29,10,"Seven 3D Graphs You Can Make In Excel, Python, MATLAB, R, &amp; LaTeX","http://t.co/s9dE51dAAm","Plotly",49
"555919888795979776",2015-01-16,"Friday",4,5,"How do you get things into base-R?","http://t.co/tACnU7svAd","richierocks",14
"556193003111329792",2015-01-16,"Friday",1,0,"stricter arguments in Rcpp11/Rcpp14","http://t.co/qQsbQBmaKF","romain francois",1
"555801619632119809",2015-01-15,"Thursday",5,1,"Maths, Music and Merkbar","http://t.co/Kltarp5xpX","aschinchon",7
"555844392221544448",2015-01-15,"Thursday",0,0,"Type constraints and NAs in lambda.r","http://t.co/8IVcXum0Bb","Brian Lee Yung Rowe",0
"555523578632749056",2015-01-15,"Thursday",8,4,"Harvesting Canadian climate data","http://t.co/ndnxpTkz61","Gavin L. Simpson",16
"555854484501311489",2015-01-15,"Thursday",17,5,"Some basics for base graphics","http://t.co/RjfC15sabe","Joseph Rickert",27
"555765154244075521",2015-01-15,"Thursday",4,3,"MilanoR meeting: download presentations","http://t.co/T0hZ0DPq4g","MilanoR",10
"555825606802145280",2015-01-15,"Thursday",22,5,"Data analysis example with ggplot and dplyr (analyzing ‘supercar’ data, part 2)","http://t.co/etk2F4vQb3","Sharpsight Admin",32
"555825634216136704",2015-01-15,"Thursday",19,4,"How to analyze a new dataset (or, analyzing ‘supercar’ data, part 1)","http://t.co/y6nVECjzJF","Sharpsight Admin",27
"555825550208413696",2015-01-15,"Thursday",17,4,"How to format your chart and axis titles in ggplot2","http://t.co/EJ8qFPVJRS","Sharpsight Admin",25
"555825573566509056",2015-01-15,"Thursday",12,1,"Mapping San Francisco crime","http://t.co/GeWmXf94OY","Sharpsight Admin",14
"555825558639370240",2015-01-15,"Thursday",8,3,"Mapping Seattle Crime","http://t.co/2sBhzUaUHB","Sharpsight Admin",14
"555260561642901505",2015-01-14,"Wednesday",6,3,"Predictive analysis in eCommerce part-3","http://t.co/6jfcGBybCb","Amar Gondaliya",12
"555289515598688256",2015-01-14,"Wednesday",7,2,"Downloading Option Chain Data from Google Finance in R: An Update","http://t.co/NCUyYfD337","andrew",11
"555405268243062784",2015-01-14,"Wednesday",4,1,"http://t.co/B408eWxDA0 2014 in review","http://t.co/o2gPwzuNim","Bob Muenchen",6
"555216534298050560",2015-01-14,"Wednesday",11,7,"Table as an image in R","http://t.co/kZcXdUto21","Christos Argyropoulos",25
"555482012710993921",2015-01-14,"Wednesday",14,9,"R is still hot, and getting hotter","http://t.co/v6B1R0CH9u","David Smith",32
"555167473658363905",2015-01-14,"Wednesday",13,6,"Interactive R Notebooks on powerful cloud hardware","http://t.co/em7I8bSmuN","Joseph Rickert",25
"555354939371700225",2015-01-14,"Wednesday",22,11,"Rabbit: introduction to R (free web book)","http://t.co/2wF2lhbbeS","Quantide srl",44
"555332300884287488",2015-01-14,"Wednesday",5,2,"simulation by inverse cdf","http://t.co/ML9rgqf33g","xi'an",9
"554807627465490432",2015-01-13,"Tuesday",37,25,"Introduction to programming econometrics with R","http://t.co/eqCpUZi6nF","Bruno Rodrigues",87
"555149821061779459",2015-01-13,"Tuesday",16,7,"Using and interpreting different contrasts in linear models in R","http://t.co/TglTRYlTMo","grumble10",30
"554789971182100482",2015-01-13,"Tuesday",2,3,"V8 version 0.4: console.log and exception handling","http://t.co/VUxYO6CzV3","Jeroen Ooms",8
"555118381322350592",2015-01-13,"Tuesday",1,0,"Mango Solutions releases version 9.2 of Navigator Workbench","http://t.co/rN13mifpp8","Mango Solutions",1
"554847829235998720",2015-01-13,"Tuesday",9,6,"Simulated Annealing Feature Selection","http://t.co/irNBqBdBC1","Max Kuhn",21
"555022788331708416",2015-01-13,"Tuesday",4,1,"The R user point-of-view about ""Statistics Without the Agonizing Pain""","http://t.co/eo2dGSHCRq","MilanoR",6
"555144809724121088",2015-01-13,"Tuesday",9,3,"Sessionizing Log Data Using dplyr [Follow-up]","http://t.co/vLLXZgAZWm","Randy Zwitch",15
"555119662929690628",2015-01-13,"Tuesday",3,1,"Balancing the Load | What’s New in RStudio Server Pro?","http://t.co/ZJYB5AWPU2","Roger Oberg",5
"554796256594124800",2015-01-13,"Tuesday",9,1,"Secure your Shiny apps (against SQL injection)","http://t.co/k9By4cl0Ug","Szilard Pafka",11
"554909495214612481",2015-01-13,"Tuesday",3,0,"RcppGSL 0.2.3","http://t.co/xRQHFQi27P","Thinking inside the box",3
"555151099460481024",2015-01-13,"Tuesday",31,6,"Near-instant high quality graphs in R","http://t.co/gi4ZVbjfOX","Thom",43
"555151094125309952",2015-01-13,"Tuesday",25,4,"Using multilevel models to get accurate inferences for repeated measures ANOVA designs","http://t.co/8Nxcy48kYH","Thom",33
"554642763048685568",2015-01-12,"Monday",0,1,"8 new R jobs (2014-01-12)","http://t.co/PnlCBSeGwd","Tal Galili",2
"554511864667709443",2015-01-12,"Monday",0,0,"rfoaas 0.1.1","http://t.co/u5XMriGdDo","Thinking inside the box",0
"554343274073186304",2015-01-11,"Sunday",17,7,"Cohort analysis with R – “layer-cake graph”","http://t.co/WFQblp3ih1","Analyze Core » R language",31
"554343268742217729",2015-01-11,"Sunday",13,5,"Cohort analysis with R – “layer-cake graph” (part 2)","http://t.co/FGjL43GMeg","Analyze Core » R language",23
"554138277087703040",2015-01-11,"Sunday",28,7,"Cohort analysis with R – Retention charts","http://t.co/La7DHdzWdC","Analyze Core » R language",42
"554343262815670272",2015-01-11,"Sunday",11,6,"Include promo/activity effect into the prediction (extended ARIMA model with R)","http://t.co/nnduv3Ki6n","Analyze Core » R language",23
"554138218858151936",2015-01-11,"Sunday",11,6,"Shopping cart analysis with R – Multi-layer pie chart","http://t.co/sPren3Xshx","Analyze Core » R language",23
"554343285020319744",2015-01-11,"Sunday",31,17,"Twitter sentiment analysis based on affective lexicons with R","http://t.co/OE2VIT7iD5","Analyze Core » R language",65
"554343308734910464",2015-01-11,"Sunday",24,16,"Twitter sentiment analysis with R","http://t.co/mVObyLaqzF","Analyze Core » R language",56
"554126941557510144",2015-01-11,"Sunday",12,7,"New R Package: cdcfluview — Retrieve Flu Data from CDC’s FluView Portal","http://t.co/EwFZrlR5W7","hrbrmstr",26
"554065237431701504",2015-01-11,"Sunday",0,1,"curl 0.4 bugfix release","http://t.co/BvJKy49wF6","Jeroen Ooms",2
"554163363719041024",2015-01-11,"Sunday",1,1,"RcppClassic 0.9.6","http://t.co/jbb2xwizmC","Thinking inside the box",3
"553957073214402560",2015-01-10,"Saturday",11,4,"Sequence of shopping carts analysis with R – Sankey diagram","http://t.co/RVOjSiGCXC","Analyze Core » R language",19
"553957029916585984",2015-01-10,"Saturday",12,4,"Sequence of shopping carts in-depth analysis with R","http://t.co/Z6Gr1akmcL","Analyze Core » R language",20
"553956991849074688",2015-01-10,"Saturday",13,3,"Sequence of shopping carts in-depth analysis with R – Clustering","http://t.co/c1WvdOzjOr","Analyze Core » R language",19
"554017418301804544",2015-01-10,"Saturday",23,14,"How to analyze smartphone sensor data with R and the BreakoutDetection package","http://t.co/L9ONsBYt02","Benedikt Koehler",51
"553842531201331200",2015-01-10,"Saturday",13,15,"dplyr 0.4.0","http://t.co/6D5LY4B7YE","hadleywickham",43
"553842568731967489",2015-01-10,"Saturday",10,4,"RMySQL 0.10.0","http://t.co/kfDKbjOCCS","hadleywickham",18
"553743118059585536",2015-01-10,"Saturday",0,1,"New in openssl 0.3: hash functions","http://t.co/04nm05FzRZ","Jeroen Ooms",2
"553813593607520257",2015-01-10,"Saturday",5,1,"Calculating Churn in Seasonal Leagues","http://t.co/fSTq6MgBLO","Tony Hirst",7
"553485176060125184",2015-01-09,"Friday",11,5,"Anomaly Detection with Wikipedia Page View Data","http://t.co/kiwiZcPGFI","Benedikt Koehler",21
"553617253531254785",2015-01-09,"Friday",4,0,"Bioconductor project advances understanding of genetics","http://t.co/08MsvWKcI8","David Smith",4
"553617289770049536",2015-01-09,"Friday",1,0,"In case you missed it: December 2014 roundup","http://t.co/NbqG8ixkT6","David Smith",1
"553685196076101632",2015-01-09,"Friday",14,7,"ggplot2 updates","http://t.co/EgPSuDYLlH","hadleywickham",28
"553376933098962944",2015-01-09,"Friday",12,15,"New R Package: metricsgraphics","http://t.co/o6hPklX78W","hrbrmstr",42
"553646235861532672",2015-01-09,"Friday",2,1,"Adding a Risk-Free Rate To Your Analyses","http://t.co/2p1IUN8eUs","Ilya Kipnis",4
"553449897723052033",2015-01-09,"Friday",3,1,"What's your KatRisk Score?","http://t.co/yYgivS3ibT","Joseph Rickert",5
"553637464011579392",2015-01-09,"Friday",9,6,"High-Powered Statistical Computing On the iPad","http://t.co/65bGcM35rx","Justin Esarey",21
"553637383707443200",2015-01-09,"Friday",12,4,"How much can we learn from an empirical result? A Bayesian approach to power analysis and the implications","http://t.co/O7trqnDj0s","Justin Esarey",20
"553434914964529152",2015-01-09,"Friday",13,2,"Proposed techniques for communicating the amount of information contained in a statistical result","http://t.co/fl55iUJ2B8","Justin Esarey",17
"553637426631938049",2015-01-09,"Friday",13,9,"Who Survived on the Titanic? Predictive Classification with Parametric and Non-parametric Models","http://t.co/CA7Pvlx8VO","Justin Esarey",31
"553677454460452864",2015-01-09,"Friday",34,22,"Interactive visualizations with R - a minireview","http://t.co/s88RYnQnjA","Juuso Parkkinen",78
"553530539760549888",2015-01-09,"Friday",2,2,"random 0.2.3","http://t.co/ZnHZvuulpc","Thinking inside the box",6
"553134064115253248",2015-01-08,"Thursday",4,1,"Me Meme: An adaptive news digest based on your interests","http://t.co/FzKuYU2b6U","Brian Lee Yung Rowe",6
"553235988365856768",2015-01-08,"Thursday",15,10,"A great idea: R Markdown for Undergrads","http://t.co/yEXBilAVBl","jeffwhollister",35
"553293881685463040",2015-01-08,"Thursday",23,15,"Online Resources for Learning R","http://t.co/z8e6USbZjE","Josh Paulson",53
"553188265767878656",2015-01-08,"Thursday",10,7,"How to make a scientific result disappear","http://t.co/gBUR5MZbhX","Justin Esarey",24
"553188219697643520",2015-01-08,"Thursday",8,3,"Measuring Bias in Published Work","http://t.co/zm3KIFggS8","Justin Esarey",14
"552988143411273728",2015-01-08,"Thursday",3,0,"Compute longest increasing/decreasing subsequence using Rcpp","http://t.co/gfKeLJfUKB","Mango Solutions Shop",3
"552988106790404096",2015-01-08,"Thursday",3,1,"Effective Applications of the R Language Conference 2014","http://t.co/BTgxJRrDcG","Mango Solutions Shop",5
"553329141844430848",2015-01-08,"Thursday",7,1,"Regression Solutions Available","http://t.co/U85yKi42xv","Max Kuhn",9
"553337959831728128",2015-01-08,"Thursday",11,4,"Nine Interactive 3D Graphs That Let You Zoom, Flip, &amp; Spin","http://t.co/B8MkvaMW8J","Plotly",19
"553082534821523456",2015-01-08,"Thursday",11,5,"Probable Points and Credible Intervals, Part 2: Decision Theory","http://t.co/I13a0ajTUl","Rasmus Bååth",21
"553117704144429058",2015-01-08,"Thursday",12,9,"Announcing shinyapps.io beta","http://t.co/TJZM0j63qw","Roger Oberg",30
"553097628620050432",2015-01-08,"Thursday",2,2,"WrightMap: Multifaceted models","http://t.co/pLtolIDvm6","R Snippets for IRT",6
"552771689944068096",2015-01-07,"Wednesday",1,0,"First Anniversary Of Ripples","http://t.co/ZtYCwgj13e","aschinchon",1
"552789295027589121",2015-01-07,"Wednesday",4,1,"Predicteria 2015","http://t.co/ltbn3yQG3X","Joyeur Article Feed",6
"552634596886470656",2015-01-07,"Wednesday",37,12,"An Intro to Models and Generalized Linear Models in R","http://t.co/yp3ZP4YdPI","Mango Solutions Shop",61
"552793081276149762",2015-01-07,"Wednesday",13,6,"Functions and Debugging in R","http://t.co/OdjLPqHRoh","Mango Solutions Shop",25
"552634560945459200",2015-01-07,"Wednesday",8,3,"Get Some Class","http://t.co/Ic00iGAva2","Mango Solutions Shop",14
"552793142567518211",2015-01-07,"Wednesday",21,10,"Introduction to R for Absolute Beginners","http://t.co/YCVC21oUvq","Mango Solutions Shop",41
"552634529102311424",2015-01-07,"Wednesday",15,8,"Starting a GIS Investigation with R","http://t.co/3SVejGZZt2","Mango Solutions Shop",31
"552615685294006272",2015-01-07,"Wednesday",3,2,"RSiteCatalyst Version 1.4.3 Release Notes","http://t.co/wgw21kw2w2","Randy Zwitch",7
"552794453354610688",2015-01-07,"Wednesday",1,1,"Using WrightMap with the TAM package","http://t.co/cxPiaySCIh","R Snippets for IRT",3
"552932812093784064",2015-01-07,"Wednesday",0,0,"WrightMap 1.1 Ancillary Antelope Released","http://t.co/ecZzEnztwU","R Snippets for IRT",0
"552932849129488384",2015-01-07,"Wednesday",5,1,"Wright Map Tutorial - Part 3","http://t.co/YOi2enzGgT","R Snippets for IRT",7
"552886345954115586",2015-01-07,"Wednesday",22,18,"77 most read R posts (+R jobs) for 2014","http://t.co/hsxhFs1Ssk","Tal Galili",58
"552785520648925184",2015-01-07,"Wednesday",0,2,"RcppCNPy 0.2.4","http://t.co/BnESKgpUVX","Thinking inside the box",4
"552442040454496257",2015-01-06,"Tuesday",14,4,"Automatic Detection of the Language of a Tweet","http://t.co/NFrPYFWzBK","arthur charpentier",22
"552566643532898304",2015-01-06,"Tuesday",12,5,"Sequence generation in R, Python and Julia","http://t.co/L1OfPdIZx0","Bogumił Kamiński",22
"552550222174650369",2015-01-06,"Tuesday",5,1,"Creating a custom soil attribute plot using ggmap","http://t.co/8r7OMCtO2b","Joseph Rickert",7
"552257075649069056",2015-01-06,"Tuesday",8,1,"Example 2015.1: Time to refinance?","http://t.co/g096V6pQAp","Ken Kleinman",10
"552475995270574082",2015-01-06,"Tuesday",1,1,"EARL Conferences 2015 – Call for Abstracts","http://t.co/3u6ivLxDQg","Liz Matthews",3
"552476104607666176",2015-01-06,"Tuesday",3,3,"Analyzing coverage of R unit tests in packages – the {testCoverage} package","http://t.co/tEtRA62d9B","Mango Solutions Shop",9
"552476042552967170",2015-01-06,"Tuesday",0,0,"Mango Movember","http://t.co/0qQKaLRzhq","Mango Solutions Shop",0
"552569161822384128",2015-01-06,"Tuesday",0,0,"WrightMap and TAM - Example continued...","http://t.co/c7txmOplRg","R Snippets for IRT",0
"552435760511868929",2015-01-06,"Tuesday",0,0,"BH release 1.55.0-3","http://t.co/rc896Oqh4l","Thinking inside the box",0
"552245714827223040",2015-01-05,"Monday",7,9,"Automated parsing of ebola situation reports","http://t.co/ALTS7WQ7xD","Brian Lee Yung Rowe",25
"552136282134941697",2015-01-05,"Monday",3,5,"New Version of caret on CRAN","http://t.co/lMSe8Ax98n","Max Kuhn",13
"552069650314297344",2015-01-05,"Monday",13,9,"Bayesian PCA","http://t.co/kN41Bm0sYT","Petr Keil",31
"552035633720328193",2015-01-05,"Monday",0,0,"Seminars in Taiwan","http://t.co/DfdXgvq8St","Rob J Hyndman",0
"552156396964151296",2015-01-05,"Monday",7,1,"Book Extras – Data Files, Code Files and a Dockerised Application","http://t.co/LDU2V1ZfGF","Tony Hirst",9
"552019291864719361",2015-01-05,"Monday",6,4,"R Code for Election Posterior Distribution From a Random Sample","http://t.co/sraVQbzbsh","Wesley",14
"552220536223174656",2015-01-05,"Monday",7,3,"learn R wisdom with fortunes","http://t.co/UHgnUOGRSh","ygc",13
"551839316519841792",2015-01-04,"Sunday",23,8,"An automatic code to extract tweets (and to produce the ""Somewhere else"" review)","http://t.co/BybXeaJl7K","arthur charpentier",39
"551660640125726721",2015-01-04,"Sunday",6,5,"Debugging Parallel Code with dbs()","http://t.co/sZT9qzK01A","matloff",16
"551816670432333824",2015-01-04,"Sunday",0,2,"BH release 1.55.0-2","http://t.co/5Wtf9xnA3X","Thinking inside the box",4
"551532260575297539",2015-01-04,"Sunday",2,0,"remote is the new Reot","http://t.co/k2fT5urhsN","Tim Salabim",2
"551513430989893632",2015-01-03,"Saturday",23,12,"The Top 7 Beautiful Data Blog Posts in 2014","http://t.co/vkiYNmmPyy","Benedikt Koehler",47
"551290741847113728",2015-01-03,"Saturday",7,2,"Mapping IPv4 Address (with Hilbert curves) in R","http://t.co/KwLP9fMOzx","Bob Rudis (@hrbrmstr)",11
"551336050316947456",2015-01-03,"Saturday",4,1,"For A New Year,  A New Asset Allocation System Just Published in SSRN","http://t.co/PSsXkcjqlR","Ilya Kipnis",6
"551341002061914112",2015-01-03,"Saturday",5,2,"2014 in Review: Docker Rising","http://t.co/RV6c1jvEJS","Joyeur Article Feed",9
"551432886310535168",2015-01-03,"Saturday",2,2,"Snowdoop/partools Package Now on CRAN","http://t.co/He6OUjC6ih","matloff",6
"551225246171152384",2015-01-03,"Saturday",3,2,"An experience of EARL","http://t.co/QyrB7CSG3i","Patrick Burns",7
"551319661740961792",2015-01-03,"Saturday",3,3,"The average Stripe employee! Congrats to Alyssa!","http://t.co/2i6PoShb9z","strictlystat",9
"551196308266962945",2015-01-03,"Saturday",12,4,"Custom Gridlines and Line Guides in R/ggplot Charts","http://t.co/ULd9WVWZQf","Tony Hirst",20
"550938406478303232",2015-01-02,"Friday",15,17,"2014 highlight: Statistical Learning course by Hastie &amp; Tibshirani","http://t.co/SGNq6KvF3o","Benedikt Koehler",49
"551115772982857728",2015-01-02,"Friday",12,6,"Querying the Bitcoin blockchain with R","http://t.co/FRlAgzy4wx","Benedikt Koehler",24
"551090646396583936",2015-01-02,"Friday",3,1,"Video: H2O Talks by Trevor Hastie and John Chambers","http://t.co/08FbsslBiY","Joseph Rickert",5
"551018912238669824",2015-01-02,"Friday",7,3,"Data Science Article on Mashable","http://t.co/Xvoy0bCBzK","Posts by greenberg.jon...",13
"550776022572875777",2015-01-01,"Thursday",19,10,"Change Point Detection in Time Series with R and Tableau","http://t.co/eXtxCeVXts","Data * Science + R",39
"550674151778701312",2015-01-01,"Thursday",8,5,"Happy New Year! A look at the top posts from 2014.","http://t.co/mGvh1UFO0Q","David Smith",18
"550729488741330945",2015-01-01,"Thursday",7,2,"Germans used to have more Sex in Summer!","http://t.co/hL3oZplolW","Raffael Vogler",11
"550231523534708736",2014-12-31,"Wednesday",4,1,"DataVis with Plot.ly (@plotlygraphs) – Meetup Summary","http://t.co/8aTB8mk807","Eduardo Ariño de la Rubia",6
"550112938871119872",2014-12-31,"Wednesday",15,7,"Making Static &amp; Interactive Maps With ggvis (+ using ggvis maps w/shiny)","http://t.co/IU3DB2NqH9","hrbrmstr",29
"550112971116908547",2014-12-31,"Wednesday",9,5,"Power Outage Impact Choropleths In 5 Steps in R (featuring rvest &amp; RStudio “Projects”)","http://t.co/iAGWjVtEWI","hrbrmstr",19
"550113007338921984",2014-12-31,"Wednesday",8,1,"Visualizing Historical &amp; Most-likely First Snowfall Dates for U.S. Regions","http://t.co/Z1IJ6DChhD","hrbrmstr",10
"550411231090061312",2014-12-31,"Wednesday",1,1,"Why Backtesting On Individual Legs In A Spread Is A BAD Idea","http://t.co/g6AaxZvSIl","Ilya Kipnis",3
"550417411829014528",2014-12-31,"Wednesday",0,1,"digest 0.6.8","http://t.co/sUBgZ7ZIML","Thinking inside the box",2
"550030143901560832",2014-12-30,"Tuesday",5,8,"SAS is #1…In Plans to Discontinue Use","http://t.co/99u1uaZ2d5","Bob Muenchen",21
"549716574991433730",2014-12-30,"Tuesday",2,0,"OpenCPU release 1.4.6: gzip and systemd","http://t.co/7Y3DxVXT1S","Jeroen Ooms",2
"550028666038525952",2014-12-30,"Tuesday",4,5,"The 6th Spanish R Users Conference","http://t.co/h2TMBW6zzs","Joseph Rickert",14
"550066346696798208",2014-12-30,"Tuesday",34,15,"Plot with ggplot2 and plotly within knitr reports","http://t.co/Xisq4jAkUZ","Plotly",64
"549720318218997761",2014-12-30,"Tuesday",7,4,"Getting R and Java 1.8 to work together on OSX","http://t.co/DaeAuGxk0M","Will",15
"549906609976008705",2014-12-30,"Tuesday",7,6,"top posts for 2014","http://t.co/dSPy5duknq","xi'an",19
"549651171736952832",2014-12-29,"Monday",3,8,"R wins a 2014 Bossie Award","http://t.co/mNc1MxhwR5","David Smith",19
"549685084404465665",2014-12-29,"Monday",1,0,"rfoaas 0.0.5","http://t.co/iM72qY5PUe","Thinking inside the box",1
"549263230665621504",2014-12-28,"Sunday",22,6,"How to extract a data.frame from string data","http://t.co/2VZChchojg","Tal Galili",34
"549316443913719808",2014-12-28,"Sunday",0,0,"RcppArmadillo 0.4.600.0","http://t.co/nAtOgsGDya","Thinking inside the box",0
"549224587796295680",2014-12-28,"Sunday",4,4,"[NYC] Featured R experts Meetup, R classes and 12 week Data Science Bootcamp","http://t.co/pWH0cAaXNl","Vivian S. Zhang",12
"548974149301850112",2014-12-27,"Saturday",0,1,"Snowdoop/partools Update","http://t.co/V55Y2zFq6o","matloff",2
"548916344322658304",2014-12-27,"Saturday",9,2,"Create an R-tree data structure using Rcpp and Boost::Geometry","http://t.co/qM7oGVZMya","Rcpp Gallery",13
"548962825914175488",2014-12-27,"Saturday",17,6,"Introductory R Presentation","http://t.co/YgjrdqTpxi","The Research Kitchen » R",29
"548623081908883456",2014-12-26,"Friday",14,6,"Time Stacking and Time Slicing in R","http://t.co/dpYodXRLXY","Andrew Landgraf",26
"548290896182005760",2014-12-26,"Friday",2,1,"rfoaas 0.0.4.20141225 -- not on CRAN","http://t.co/ehFee7BGfA","Thinking inside the box",4
"547925991583006720",2014-12-25,"Thursday",7,6,"Explore a comet with R's ""rgl"" package","http://t.co/UPcG98hfkY","David Smith",19
"547927252348841984",2014-12-25,"Thursday",9,4,"Plotting Fundamentals Chapter","http://t.co/bCgObEmpxk","dogle",17
"548126101508079616",2014-12-25,"Thursday",1,1,"rfoaas 0.0.4.20141224","http://t.co/Yu8k1YsM18","Thinking inside the box",3
"547910902335295490",2014-12-25,"Thursday",4,6,"Visualizing APA 6 Citations: qdapRegex 0.2.0 &amp; qdapTools 1.1.0","http://t.co/g3EFhc4GNY","tylerrinker",16
"547558595881992192",2014-12-24,"Wednesday",2,1,"XSLT, yacc and Yorick","http://t.co/ncjaeFWa2s","Derek Jones",4
"547613973424533504",2014-12-24,"Wednesday",5,1,"A Way To Model Execution On Individual Legs Of A Spread In Quantstrat","http://t.co/za337uFoAs","Ilya Kipnis",7
"547542280769253376",2014-12-24,"Wednesday",9,5,"Interactive JavaScript in R with V8: a crossfilter example","http://t.co/0EuxfbBkPO","Jeroen Ooms",19
"547544756151414785",2014-12-24,"Wednesday",21,10,"Explore Kaggle Competition Data with R","http://t.co/VGUNYB89g5","notesofdabbler",41
"547851822292287489",2014-12-24,"Wednesday",7,5,"Update on improving examples in base-R","http://t.co/K2ljVB94uG","richierocks",17
"547737292895309826",2014-12-24,"Wednesday",1,1,"Di Cook is moving to Monash","http://t.co/ISfaPY9gXu","Rob J Hyndman",3
"547318244751593473",2014-12-23,"Tuesday",3,1,"Mixing Benford, GoogleVis And On-Line Encyclopedia of Integer Sequences","http://t.co/2QE2PVYpJq","aschinchon",5
"547186150809403392",2014-12-23,"Tuesday",6,7,"The evolution of the Queen's Christmas speech","http://t.co/Li7HEwTcNy","David Smith",20
"547451692271165440",2014-12-23,"Tuesday",5,4,"Hadley Wickham Master R Developer Workshop – Space Limited","http://t.co/OhSmKao3Op","Roger Oberg",13
"547201231102287872",2014-12-23,"Tuesday",8,3,"Adding Cost Functions to ROCR performance objects","http://t.co/sdQiL8iQ70","strictlystat",14
"547517070296887297",2014-12-23,"Tuesday",0,0,"RcppEigen 0.3.2.3.0","http://t.co/vv52OwwGEN","Thinking inside the box",0
"547310744992092162",2014-12-23,"Tuesday",2,1,"multiple annotation in ChIPseeker","http://t.co/LlHdRC18Md","ygc",4
"547310789472698370",2014-12-23,"Tuesday",0,0,"再不相信预编译的R","http://t.co/SgS2jLf4lM","ygc",0
"547169787743178752",2014-12-22,"Monday",12,5,"Handwritten digit recognition – Part1","http://t.co/iQYqAhMAbu","Flavio Barros",22
"546930740244385792",2014-12-22,"Monday",9,5,"Introduction to Public Attention Analytics with Wikipediatrend","http://t.co/4wzeMPT9BL","Peter Meissner",19
"547074749881274368",2014-12-22,"Monday",1,0,"BH release 1.55.0-1","http://t.co/NquMSgSFjD","Thinking inside the box",1
"546817451044773888",2014-12-22,"Monday",2,1,"If only there was a Romeo somewhere ...","http://t.co/7U8z8p99ac","Thinking inside the box",4
"547117864772059138",2014-12-22,"Monday",8,7,"SIR Model of Epidemics","http://t.co/aq9RDUOhoZ","ygc",22
"547117825043611648",2014-12-22,"Monday",4,3,"Yearly Topic Trend in PubMed","http://t.co/CsuCFLc9Lf","ygc",10
"546650135124406272",2014-12-21,"Sunday",21,11,"NeuralNetTools 1.0.0 now on CRAN","http://t.co/cvZhnzVKqp","beckmw",43
"546786078657478657",2014-12-21,"Sunday",23,7,"Hassle-free data from HTML tables with the htmltable package","http://t.co/bt15XqiO5k","Christian Rubba",37
"546786035204505600",2014-12-21,"Sunday",2,2,"50 years of Christmas at the Windsors","http://t.co/HG5ebDJTDV","Dominic Nyhuis",6
"546787272339640320",2014-12-21,"Sunday",26,10,"Data anonymization in R","http://t.co/2EIAF2Zenw","Jan Górecki - R",46
"546784342601502720",2014-12-21,"Sunday",10,4,"Is there a Kindle edition of Practical Data Science with R?","http://t.co/U0ZqBPRVeX","John Mount",18
"546786000534384641",2014-12-21,"Sunday",11,3,"How to conduct a tombola with R","http://t.co/9Cl32AAinb","Simon Munzert",17
"546463894420480000",2014-12-21,"Sunday",0,0,"digest 0.6.7","http://t.co/lKYZjTWVm5","Thinking inside the box",0
"546789775596740608",2014-12-21,"Sunday",4,3,"viewing and annotating phylogenetic tree with ggtree","http://t.co/Brvb8CzBDt","ygc",10
"546192185498943488",2014-12-20,"Saturday",9,1,"Introduction to R Chapter for IFSWR Book","http://t.co/ufdhYiBMHz","dogle",11
"546208539182501889",2014-12-20,"Saturday",57,29,"Four Beautiful Python, R, MATLAB, and Mathematica plots with LaTeX","http://t.co/i4UtsusGug","Plotly",115
"545999580865654784",2014-12-19,"Friday",27,16,"A list of awesome statistics resources in 2014","http://t.co/B1lK70uOwh","David Smith",59
"545771817323876353",2014-12-19,"Friday",27,17,"htmlwidgets: JavaScript data visualization for R","http://t.co/ZaSDOQRkRV","jjallaire",61
"545844850172522496",2014-12-19,"Friday",4,0,"Revolution Analytics' 2015 R User Group Support Program is underway!","http://t.co/I74vV6d73T","Joseph Rickert",4
"545984593523142657",2014-12-19,"Friday",15,3,"Create a Google Analytics implementation doc using R","http://t.co/f9zH9gh89S","Manos Parzakonis",21
"545920419899772928",2014-12-19,"Friday",2,0,"Wide Receiver Gold Mining -Week 16","http://t.co/tmZxWAmbeE","Michael Griebe",2
"545978205132161025",2014-12-19,"Friday",11,2,"The Geometry of Classifiers","http://t.co/B40yyQWqXq","Nina Zumel",15
"545883859477217281",2014-12-19,"Friday",1,1,"gist: dfToJSON","http://t.co/G06b0tyHJT","Simon Raper",3
"545883809766318080",2014-12-19,"Friday",4,2,"Visualising cluster stability using Sankey diagrams","http://t.co/gkLtgSJaah","Simon Raper",8
"546066294601052160",2014-12-19,"Friday",13,4,"A small introduction to the ROCR package","http://t.co/USSkf0UOJn","strictlystat",21
"545856109647380480",2014-12-19,"Friday",21,7,"My Commonly Done ggplot2 graphs: Part 2","http://t.co/y3BzEqR9iR","strictlystat",35
"545978256084574208",2014-12-19,"Friday",6,6,"Rocker is now the official R image for Docker","http://t.co/jLWapbbuww","Thinking inside the box",18
"545554207747502080",2014-12-18,"Thursday",8,2,"Dendrograms in R2D3","http://t.co/jBfZUCUPlW","Andrew Patterson",12
